Name,year,Max Wind,Min Pressure,fipsCode,distance_from_storm,category
DELTA,2020,75,971,22097,54.88102390593447,1
DELTA,2020,75,971,22113,44.78242655761132,1
SALLY,2020,85,967,1097,36.547138088091195,1
SALLY,2020,60,982,12005,109.68548489945907,TS
SALLY,2020,85,967,12033,19.287636104988966,1
SALLY,2020,60,982,12091,53.381771786229955,TS
SALLY,2020,85,967,12113,33.80577110639792,1
SALLY,2020,60,982,12131,71.2215240946295,TS
SALLY,2020,85,967,1003,9.969058715231574,1
SALLY,2020,60,982,1053,4.852335314645609,TS
DENNIS,2005,45,970,1097,62.876585884566396,TS
DENNIS,2005,45,970,1129,29.848272192309377,TS
DENNIS,2005,110,942,12005,76.75157219007131,2
DENNIS,2005,105,946,12033,12.106328101921106,2
DENNIS,2005,105,946,12091,33.55473874405128,2
DENNIS,2005,105,946,12113,10.841751667168419,2
DENNIS,2005,105,946,12131,55.182737195843785,2
DENNIS,2005,105,946,1003,40.58925194105922,2
DENNIS,2005,45,970,1053,37.853701307882254,TS
DENNIS,2005,110,942,12037,125.54941366297157,2
DENNIS,2005,110,942,12045,98.48548968835895,2
DENNIS,2005,120,930,12123,195.60982216903162,3
DENNIS,2005,110,942,12129,155.10447301149804,2
DENNIS,2005,120,930,12029,211.1038599259816,3
LAURA,2020,130,939,22001,65.83990597476935,4
LAURA,2020,85,970,22003,47.86665421000058,1
LAURA,2020,85,970,22011,32.83946002319535,1
LAURA,2020,130,939,22019,29.388235187628382,4
LAURA,2020,130,939,22023,12.074025240235127,4
LAURA,2020,130,939,22053,44.99687659836344,4
LAURA,2020,85,970,22079,50.34823752529849,1
LAURA,2020,85,970,22097,85.07671648519609,1
LAURA,2020,130,939,22113,69.665795043905,4
LAURA,2020,55,988,22017,57.17619864888839,TS
LAURA,2020,85,970,22043,50.46045910797558,1
LAURA,2020,55,988,22049,38.640327946155296,TS
LAURA,2020,85,970,22059,75.96058057541322,1
LAURA,2020,55,988,22061,22.76899644389863,TS
LAURA,2020,55,988,22067,58.89317555904573,TS
LAURA,2020,85,970,22069,40.20226120366653,1
LAURA,2020,55,988,22073,48.851508676445775,TS
LAURA,2020,85,970,22085,30.38111369312178,1
LAURA,2020,55,988,22111,29.196637743010527,TS
LAURA,2020,85,970,22115,7.9105107243426005,1
LAURA,2020,55,988,22127,61.29989095991915,TS
MICHAEL,2018,135,920,12005,16.213939519925855,4
MICHAEL,2018,80,957,13007,13.602045662008729,1
MICHAEL,2018,80,957,13037,9.78513577829708,1
MICHAEL,2018,80,957,13061,31.74721113406125,1
MICHAEL,2018,80,957,13081,52.59200844566329,1
MICHAEL,2018,80,957,13087,42.24443861670708,1
MICHAEL,2018,80,957,13095,20.063097541881337,1
MICHAEL,2018,80,957,13099,27.271874965665873,1
MICHAEL,2018,80,957,13131,45.86611807258161,1
MICHAEL,2018,50,979,13175,25.2028308562747,TS
MICHAEL,2018,80,957,13177,22.74823357515777,1
MICHAEL,2018,80,957,13201,27.31103461925242,1
MICHAEL,2018,80,957,13205,27.474968746809427,1
MICHAEL,2018,80,957,13243,23.42836298375849,1
MICHAEL,2018,80,957,13253,42.60327040765785,1
MICHAEL,2018,80,957,13261,41.98960636752725,1
MICHAEL,2018,80,957,13273,19.202886196718634,1
MICHAEL,2018,80,957,13275,54.379588225696,1
MICHAEL,2018,80,957,13277,58.308695631029565,1
MICHAEL,2018,80,957,13287,52.69946037396943,1
MICHAEL,2018,80,957,13321,37.94943737355989,1
MICHAEL,2018,135,920,12013,24.49299699979894,4
MICHAEL,2018,140,919,12037,43.77460365826874,4
MICHAEL,2018,135,920,12039,56.40366539749722,4
MICHAEL,2018,140,919,12045,14.729879857093817,4
MICHAEL,2018,135,920,12059,49.335577621215464,4
MICHAEL,2018,135,920,12063,42.535194192611286,4
MICHAEL,2018,135,920,12073,69.98224703254594,4
MICHAEL,2018,135,920,12077,32.49609677095009,4
MICHAEL,2018,135,920,12123,108.80195670717345,4
MICHAEL,2018,135,920,12129,63.85739770573742,4
MICHAEL,2018,135,920,12133,33.71864066476772,4
ISABEL,2003,65,969,37063,83.16193523489709,TS
ISABEL,2003,85,958,37013,43.0414656703038,1
ISABEL,2003,85,958,37017,131.88428217641504,1
ISABEL,2003,85,958,37019,126.68395921770268,1
ISABEL,2003,85,958,37031,34.1593573865494,1
ISABEL,2003,85,958,37047,142.97314796086872,1
ISABEL,2003,85,958,37049,36.407829862977756,1
ISABEL,2003,65,969,37051,132.9991075292838,TS
ISABEL,2003,85,958,37061,88.15221437202226,1
ISABEL,2003,85,958,37079,75.85261864066851,1
ISABEL,2003,65,969,37085,113.51482039343375,TS
ISABEL,2003,85,958,37095,25.30560927614068,1
ISABEL,2003,65,969,37101,87.64352875643587,TS
ISABEL,2003,85,958,37103,54.28607357995157,1
ISABEL,2003,85,958,37107,70.71336793137384,1
ISABEL,2003,85,958,37129,104.1767153826652,1
ISABEL,2003,85,958,37133,62.39978989413696,1
ISABEL,2003,85,958,37137,21.6555657643454,1
ISABEL,2003,85,958,37141,91.57065131751158,1
ISABEL,2003,85,958,37147,64.53508163630963,1
ISABEL,2003,85,958,37155,155.64363672549487,1
ISABEL,2003,85,958,37163,113.29713655278185,1
ISABEL,2003,85,958,37191,91.69208050781232,1
ISABEL,2003,65,969,37195,68.30007290595438,TS
ISABEL,2003,65,969,51700,71.90143290393429,TS
ISABEL,2003,65,969,51550,78.75927087639576,TS
ISABEL,2003,65,969,51650,77.4980641955107,TS
ISABEL,2003,65,969,51710,80.95866003473854,TS
ISABEL,2003,65,969,51740,75.29928864035782,TS
ISABEL,2003,65,969,51800,64.00995895387777,TS
ISABEL,2003,65,969,51810,89.13283672584832,TS
ISABEL,2003,65,969,37015,59.218928978204616,TS
ISABEL,2003,65,969,37029,86.64490285281673,TS
ISABEL,2003,85,958,37041,71.26793538885337,1
ISABEL,2003,85,958,37053,92.39382033528007,1
ISABEL,2003,85,958,37055,69.74373787615392,1
ISABEL,2003,65,969,37065,55.05204405222208,TS
ISABEL,2003,65,969,37073,57.558342805137514,TS
ISABEL,2003,65,969,37083,23.389884855634392,TS
ISABEL,2003,65,969,37091,45.208546992225436,TS
ISABEL,2003,85,958,37117,63.88677322340142,1
ISABEL,2003,65,969,37127,53.496069302802766,TS
ISABEL,2003,65,969,37131,22.646274448677843,TS
ISABEL,2003,85,958,37139,82.76996061509033,1
ISABEL,2003,85,958,37143,74.51104900334263,1
ISABEL,2003,85,958,37177,55.54296707194313,1
ISABEL,2003,65,969,37183,82.98146317215814,TS
ISABEL,2003,85,958,37187,54.49796847991676,1
ISABEL,2003,65,969,37181,46.60450128299529,TS
ISABEL,2003,65,969,37185,31.31210977373978,TS
ISABEL,2003,65,969,37057,151.18357722648418,TS
ISABEL,2003,65,969,51001,136.637203868055,TS
ISABEL,2003,50,988,51003,43.06257582226239,TS
ISABEL,2003,65,969,51007,46.75975898745668,TS
ISABEL,2003,50,988,51009,75.38470693679234,TS
ISABEL,2003,65,969,51011,77.61564370308734,TS
ISABEL,2003,50,988,51013,99.08034521563239,TS
ISABEL,2003,50,988,51015,33.38220158821161,TS
ISABEL,2003,50,988,51019,93.87615026369961,TS
ISABEL,2003,65,969,51025,9.914346412727907,TS
ISABEL,2003,50,988,51029,73.88566103095201,TS
ISABEL,2003,65,969,51031,90.02368107608096,TS
ISABEL,2003,50,988,51033,89.28223531350389,TS
ISABEL,2003,65,969,51036,57.58130839544329,TS
ISABEL,2003,65,969,51037,56.12669510719904,TS
ISABEL,2003,65,969,51041,50.16793724734415,TS
ISABEL,2003,50,988,51043,61.285441399271484,TS
ISABEL,2003,50,988,51047,49.30373197904722,TS
ISABEL,2003,65,969,51049,62.094757746740754,TS
ISABEL,2003,65,969,51053,31.018320325302515,TS
ISABEL,2003,65,969,51057,94.25710391268356,TS
ISABEL,2003,50,988,51059,90.25980595970242,TS
ISABEL,2003,50,988,51061,61.25857122152745,TS
ISABEL,2003,50,988,51065,58.872257441290245,TS
ISABEL,2003,50,988,51069,54.75268926245303,TS
ISABEL,2003,65,969,51073,79.76220649625661,TS
ISABEL,2003,65,969,51075,69.38035787068057,TS
ISABEL,2003,50,988,51079,35.49538868929777,TS
ISABEL,2003,65,969,51081,9.207936909413597,TS
ISABEL,2003,65,969,51083,68.18624131866353,TS
ISABEL,2003,65,969,51085,69.8148143439346,TS
ISABEL,2003,65,969,51087,63.36700579194656,TS
ISABEL,2003,65,969,51093,60.524676838811075,TS
ISABEL,2003,65,969,51095,66.36145289985139,TS
ISABEL,2003,65,969,51097,82.01789820164655,TS
ISABEL,2003,50,988,51099,96.58072447272406,TS
ISABEL,2003,65,969,51101,77.7530375532613,TS
ISABEL,2003,65,969,51103,98.2617834588927,TS
ISABEL,2003,50,988,51107,80.39506204524507,TS
ISABEL,2003,50,988,51109,66.05552755269092,TS
ISABEL,2003,65,969,51111,34.157131818609294,TS
ISABEL,2003,50,988,51113,39.246995231902375,TS
ISABEL,2003,65,969,51115,90.93238383032144,TS
ISABEL,2003,65,969,51117,34.34959400235093,TS
ISABEL,2003,65,969,51119,90.6768385263887,TS
ISABEL,2003,50,988,51125,54.34749973163725,TS
ISABEL,2003,65,969,51127,65.97320193824089,TS
ISABEL,2003,65,969,51131,109.28294055275599,TS
ISABEL,2003,65,969,51133,108.53163438170398,TS
ISABEL,2003,65,969,51135,37.24333839475845,TS
ISABEL,2003,50,988,51137,56.053356951811615,TS
ISABEL,2003,50,988,51139,21.622169352897057,TS
ISABEL,2003,65,969,51143,95.09250564480668,TS
ISABEL,2003,65,969,51145,58.929711125742124,TS
ISABEL,2003,65,969,51147,55.460921807891836,TS
ISABEL,2003,65,969,51149,42.081479672263654,TS
ISABEL,2003,50,988,51153,80.76422149004541,TS
ISABEL,2003,50,988,51157,42.502229528903285,TS
ISABEL,2003,65,969,51159,101.6518275593967,TS
ISABEL,2003,50,988,51163,62.945801647770615,TS
ISABEL,2003,50,988,51165,10.72837878055505,TS
ISABEL,2003,50,988,51171,27.4854601143188,TS
ISABEL,2003,65,969,51175,35.141537845124695,TS
ISABEL,2003,50,988,51177,76.39819478085266,TS
ISABEL,2003,50,988,51179,79.5997591531664,TS
ISABEL,2003,65,969,51181,54.27310831550879,TS
ISABEL,2003,65,969,51183,32.95993881733246,TS
ISABEL,2003,50,988,51187,45.05664777513351,TS
ISABEL,2003,65,969,51193,110.95934118272072,TS
ISABEL,2003,65,969,51199,74.28187203782954,TS
ISABEL,2003,50,988,51510,98.93440799158772,TS
ISABEL,2003,50,988,51530,64.61768874838631,TS
ISABEL,2003,50,988,51540,44.987903459381066,TS
ISABEL,2003,65,969,51570,42.25330268341002,TS
ISABEL,2003,65,969,51590,95.26536677224239,TS
ISABEL,2003,65,969,51595,8.826935310235239,TS
ISABEL,2003,50,988,51600,88.05397362099393,TS
ISABEL,2003,50,988,51610,95.25271543683888,TS
ISABEL,2003,65,969,51620,42.39448350559385,TS
ISABEL,2003,50,988,51630,79.58654148137998,TS
ISABEL,2003,50,988,51660,11.114749062038314,TS
ISABEL,2003,65,969,51670,46.13045875868883,TS
ISABEL,2003,50,988,51680,84.75538488355066,TS
ISABEL,2003,50,988,51683,77.76260007982,TS
ISABEL,2003,50,988,51685,79.35671382055955,TS
ISABEL,2003,65,969,51730,38.996322059734936,TS
ISABEL,2003,65,969,51735,78.83594051050821,TS
ISABEL,2003,65,969,51760,59.03845213538283,TS
ISABEL,2003,50,988,51790,31.993632420870448,TS
ISABEL,2003,50,988,51820,36.41133516535294,TS
ISABEL,2003,65,969,51830,67.60204758825851,TS
ISABEL,2003,50,988,51840,55.84829171744045,TS
ISABEL,2003,65,969,37069,58.09183860797138,TS
ISABEL,2003,65,969,37077,62.52387752630412,TS
ISABEL,2003,65,969,37145,74.22059774591166,TS
DOLLY,2008,70,967,48061,26.25530843785782,TS
DOLLY,2008,65,976,48215,29.985526616667038,TS
DOLLY,2008,65,976,48489,3.563969718530416,TS
