,disasterNumber,declarationTitle,state,Date,fipsStateCode,fipsCountyCode,placeCode,year,county,validReg_own,DamageBetween1and1000,DamageBetween10001and2000,DamageBetween20001and3000,DamageGreaterThan3000,validReg_rent,ModerateDamage_rent,MajorDamage_rent,SubstDamage_rent
1724,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,93,99093,2004,Okeechobee (County),4026,2710,63,11,53,1168,0,0,0
1725,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,95,99095,2004,Orange (County),16448,9968,152,15,31,8083,0,0,0
1726,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,97,99097,2004,Osceola (County),5432,3371,78,15,24,2683,0,0,0
1727,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,99,99099,2004,Palm Beach (County),61685,38018,570,88,191,20993,0,0,0
1728,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,101,99101,2004,Pasco (County),3022,1899,76,15,20,524,0,0,0
1729,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,103,99103,2004,Pinellas (County),1860,1060,5,1,4,844,0,0,0
1730,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,105,99105,2004,Polk (County),9725,6427,165,24,62,4074,0,0,0
1731,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,107,99107,2004,Putnam (County),4869,3457,57,7,28,1231,0,0,0
1732,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,109,99109,2004,St. Johns (County),2689,1635,20,1,6,578,0,0,0
1733,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,111,99111,2004,St. Lucie (County),33300,18730,616,124,216,10474,0,0,0
1734,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,115,99115,2004,Sarasota (County),240,109,4,1,2,373,0,0,0
1735,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,117,99117,2004,Seminole (County),8091,5232,39,9,18,2199,0,0,0
1736,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,119,99119,2004,Sumter (County),1510,1048,14,2,16,301,0,0,0
1737,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,121,99121,2004,Suwannee (County),550,420,4,0,0,89,0,0,0
1738,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,125,99125,2004,Union (County),337,238,3,0,0,62,0,0,0
1739,1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,127,99127,2004,Volusia (County),29716,19434,447,75,102,7777,0,0,0
1769,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,1,99001,2003,Accomack (County),219,125,10,0,0,28,0,0,0
1770,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,3,99003,2003,Albemarle (County),84,35,1,0,0,13,0,0,0
1771,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,7,99007,2003,Amelia (County),126,58,2,0,0,21,0,0,0
1772,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,9,99009,2003,Amherst (County),6,2,0,0,0,,,,
1773,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,11,99011,2003,Appomattox (County),31,14,1,0,0,5,0,0,0
1774,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,13,99013,2003,Arlington (County),54,18,1,0,0,21,0,0,0
1775,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,15,99015,2003,Augusta (County),189,130,9,1,0,15,0,0,0
1776,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,19,99019,2003,Bedford (County),5,2,0,0,0,1,0,0,0
1777,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,25,99025,2003,Brunswick (County),280,154,0,0,0,58,0,0,0
1778,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,29,99029,2003,Buckingham (County),52,19,0,1,0,9,0,0,0
1779,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,31,99031,2003,Campbell (County),15,11,0,0,0,3,0,0,0
1780,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,33,99033,2003,Caroline (County),201,68,2,1,0,39,0,0,0
1781,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,36,99036,2003,Charles City (County),227,81,2,0,1,47,0,0,0
1782,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,37,99037,2003,Charlotte (County),60,27,0,0,0,7,0,0,0
1783,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,41,99041,2003,Chesterfield (County),4939,1146,21,5,1,594,0,0,0
1784,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,43,99043,2003,Clarke (County),16,11,0,0,0,3,0,0,0
1785,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,47,99047,2003,Culpeper (County),25,14,0,0,0,5,0,0,0
1786,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,49,99049,2003,Cumberland (County),43,15,0,0,0,8,0,0,0
1787,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,53,99053,2003,Dinwiddie (County),451,138,2,0,0,101,0,0,0
1788,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,57,99057,2003,Essex (County),390,139,11,13,16,54,0,0,0
1789,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,59,99059,2003,Fairfax (County),737,327,33,20,3,251,0,0,0
1790,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,61,99061,2003,Fauquier (County),39,23,0,0,0,6,0,0,0
1791,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,65,99065,2003,Fluvanna (County),57,17,0,0,0,17,0,0,0
1792,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,69,99069,2003,Frederick (County),41,25,0,0,0,4,0,0,0
1793,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,73,99073,2003,Gloucester (County),2786,895,247,113,37,379,0,0,0
1794,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,75,99075,2003,Goochland (County),187,47,0,0,0,22,0,0,0
1795,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,79,99079,2003,Greene (County),32,16,0,0,0,8,0,0,0
1796,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,81,99081,2003,Greensville (County),680,267,5,0,0,250,0,0,0
1797,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,83,99083,2003,Halifax (County),48,21,0,0,0,7,0,0,0
1798,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,85,99085,2003,Hanover (County),1225,275,3,0,0,129,0,0,0
1799,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,87,99087,2003,Henrico (County),3332,1023,10,0,1,812,0,0,0
1800,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,93,99093,2003,Isle of Wight (County),1546,474,17,6,5,241,0,0,0
1801,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,95,99095,2003,James City (County),1677,415,31,13,15,265,0,0,0
1802,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,97,99097,2003,King and Queen (County),272,106,4,2,1,50,0,0,0
1803,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,99,99099,2003,King George (County),127,43,1,0,1,22,0,0,0
1804,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,101,99101,2003,King William (County),352,105,10,7,2,68,0,0,0
1805,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,103,99103,2003,Lancaster (County),709,285,24,4,3,114,0,0,0
1806,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,107,99107,2003,Loudoun (County),100,58,2,2,0,9,0,0,0
1807,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,109,99109,2003,Louisa (County),141,46,0,0,0,28,0,0,0
1808,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,111,99111,2003,Lunenburg (County),67,32,0,0,0,15,0,0,0
1809,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,113,99113,2003,Madison (County),15,7,1,0,0,2,0,0,0
1810,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,115,99115,2003,Mathews (County),988,447,85,26,3,92,0,0,0
1811,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,117,99117,2003,Mecklenburg (County),141,77,0,0,0,157,0,0,0
1812,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,119,99119,2003,Middlesex (County),885,219,5,4,0,98,0,0,0
1813,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,125,99125,2003,Nelson (County),21,12,1,0,0,3,0,0,0
1814,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,127,99127,2003,New Kent (County),939,203,16,9,4,132,0,0,0
1815,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,131,99131,2003,Northampton (County),122,64,4,1,0,26,0,0,0
1816,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,133,99133,2003,Northumberland (County),497,195,15,5,0,72,0,0,0
1817,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,135,99135,2003,Nottoway (County),152,69,1,0,0,42,0,0,0
1818,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,137,99137,2003,Orange (County),59,18,0,0,0,12,0,0,0
1819,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,139,99139,2003,Page (County),314,219,10,0,0,53,0,0,0
1820,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,143,99143,2003,Pittsylvania (County),27,14,1,0,0,6,0,0,0
1821,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,145,99145,2003,Powhatan (County),204,55,0,0,0,19,0,0,0
1822,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,147,99147,2003,Prince Edward (County),133,55,1,0,0,42,0,0,0
1823,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,149,99149,2003,Prince George (County),591,164,4,1,0,107,0,0,0
1824,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,153,99153,2003,Prince William (County),179,49,4,2,5,34,0,0,0
1825,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,157,99157,2003,Rappahannock (County),6,4,0,0,0,1,0,0,0
1826,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,159,99159,2003,Richmond (County),258,93,4,1,1,62,0,0,0
1827,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,163,99163,2003,Rockbridge (County),63,27,9,4,1,8,0,0,0
1828,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,165,99165,2003,Rockingham (County),114,86,0,0,0,12,0,0,0
1829,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,171,99171,2003,Shenandoah (County),16,10,0,0,0,,,,
1830,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,175,99175,2003,Southampton (County),485,169,4,0,0,128,0,0,0
1831,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,177,99177,2003,Spotsylvania (County),269,106,1,0,0,34,0,0,0
1832,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,179,99179,2003,Stafford (County),311,108,0,1,1,53,0,0,0
1833,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,181,99181,2003,Surry (County),580,206,16,10,3,95,0,0,0
1834,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,183,99183,2003,Sussex (County),580,251,6,0,0,149,0,0,0
1835,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,187,99187,2003,Warren (County),77,34,7,1,0,4,0,0,0
1836,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,193,99193,2003,Westmoreland (County),499,155,7,8,2,89,0,0,0
1837,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,199,99199,2003,York (County),2540,876,163,61,14,270,0,0,0
1838,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,510,1000,2003,Alexandria,109,47,7,4,2,67,0,0,0
1839,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,530,11032,2003,Buena Vista,30,15,6,2,1,13,0,0,0
1840,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,540,14968,2003,Charlottesville,49,32,0,0,0,15,0,0,0
1841,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,550,16000,2003,Chesapeake,4315,1244,42,6,1,799,0,0,0
1842,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,570,18448,2003,Colonial Heights,338,88,2,0,0,84,0,0,0
1843,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,590,21344,2003,Danville,92,42,0,0,0,14,0,0,0
1844,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,595,25808,2003,Emporia,10,5,0,0,0,4,0,0,0
1845,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,600,26496,2003,Fairfax,16,7,1,1,0,4,0,0,0
1846,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,610,27200,2003,Falls Church,13,6,0,0,0,3,0,0,0
1847,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,620,29600,2003,Franklin,455,159,11,1,0,128,0,0,0
1848,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,630,29744,2003,Fredericksburg,29,8,1,0,0,39,0,0,0
1849,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,650,35000,2003,Hampton,5587,2168,210,40,8,2029,0,0,0
1850,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,660,35624,2003,Harrisonburg,35,20,1,0,0,7,0,0,0
1851,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,670,38424,2003,Hopewell,435,138,3,0,0,126,0,0,0
1852,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,680,47672,2003,Lynchburg,13,9,0,0,0,5,0,0,0
1853,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,683,48952,2003,Manassas,7,5,0,0,0,,,,
1854,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,685,48968,2003,Manassas Park,1,1,0,0,0,,,,
1855,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,700,56000,2003,Newport News,4590,1263,34,5,3,2452,0,0,0
1856,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,710,57000,2003,Norfolk,3378,1241,50,1,0,1973,0,0,0
1857,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,730,61832,2003,Petersburg,1188,479,3,0,1,432,0,0,0
1858,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,735,63768,2003,Poquoson,1999,1230,319,105,13,255,0,0,0
1859,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,740,64000,2003,Portsmouth,2632,893,15,1,1,778,0,0,0
1860,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,760,67000,2003,Richmond,2867,1096,15,3,0,1497,0,0,0
1861,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,790,75216,2003,Staunton,51,34,1,0,0,5,0,0,0
1862,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,800,76432,2003,Suffolk,2458,772,18,4,1,523,0,0,0
1863,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,810,82000,2003,Virginia Beach,4825,1249,23,5,2,1106,0,0,0
1864,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,820,83680,2003,Waynesboro,103,78,9,1,0,23,0,0,0
1865,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,830,86160,2003,Williamsburg,83,34,5,4,2,10,0,0,0
1866,1491,HURRICANE ISABEL,VA,2003-09-18 00:00:00+00:00,51,840,86720,2003,Winchester,4,3,0,0,0,2,0,0,0
1867,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,17,99017,2003,Bladen (County),1443,1147,12,0,0,758,0,0,0
1868,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,47,99047,2003,Columbus (County),1857,1423,14,0,0,1204,0,0,0
1869,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,51,99051,2003,Cumberland (County),387,253,0,0,0,480,0,0,0
1870,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,57,99057,2003,Davidson (County),75,56,4,1,0,3,0,0,0
1871,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,61,99061,2003,Duplin (County),334,246,0,0,0,196,0,0,0
1872,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,63,99063,2003,Durham (County),94,42,0,0,0,129,0,0,0
1873,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,85,99085,2003,Harnett (County),74,54,0,1,0,18,0,0,0
1874,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,101,99101,2003,Johnston (County),81,53,0,0,0,18,0,0,0
1875,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,155,99155,2003,Robeson (County),1296,960,3,1,0,1011,0,0,0
1876,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,163,99163,2003,Sampson (County),481,401,0,0,0,284,0,0,0
1877,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,183,99183,2003,Wake (County),198,85,1,0,0,272,0,0,0
1878,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,13,99013,2003,Beaufort (County),1103,787,24,4,0,383,0,0,0
1879,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,15,99015,2003,Bertie (County),2446,1359,40,10,3,784,0,0,0
1880,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,19,99019,2003,Brunswick (County),308,256,0,0,0,195,0,0,0
1881,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,29,99029,2003,Camden (County),483,191,2,1,0,81,0,0,0
1882,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,31,99031,2003,Carteret (County),1228,692,193,108,17,214,0,0,0
1883,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,41,99041,2003,Chowan (County),2142,1013,48,17,8,581,0,0,0
1884,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,49,99049,2003,Craven (County),523,360,21,5,1,104,0,0,0
1885,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,53,99053,2003,Currituck (County),769,312,2,0,1,134,0,0,0
1886,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,55,99055,2003,Dare (County),922,329,34,3,3,413,0,0,0
1887,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,65,99065,2003,Edgecombe (County),251,177,0,0,1,103,0,0,0
1888,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,69,99069,2003,Franklin (County),74,44,0,0,1,26,0,0,0
1889,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,73,99073,2003,Gates (County),1186,543,7,0,0,187,0,0,0
1890,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,77,99077,2003,Granville (County),28,17,0,0,0,9,0,0,0
1891,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,79,99079,2003,Greene (County),186,134,0,0,0,182,0,0,0
1892,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,83,99083,2003,Halifax (County),1550,1083,6,0,0,1542,0,0,0
1893,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,91,99091,2003,Hertford (County),2263,1190,20,2,1,836,0,0,0
1894,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,95,99095,2003,Hyde (County),939,595,82,39,5,267,0,0,0
1895,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,103,99103,2003,Jones (County),116,89,2,0,0,25,0,0,0
1896,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,107,99107,2003,Lenoir (County),241,170,0,0,0,148,0,0,0
1897,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,117,99117,2003,Martin (County),725,441,2,0,0,305,0,0,0
1898,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,127,99127,2003,Nash (County),275,193,1,0,0,158,0,0,0
1899,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,129,99129,2003,New Hanover (County),517,344,0,0,0,2162,0,0,0
1900,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,131,99131,2003,Northampton (County),1592,949,13,0,0,594,0,0,0
1901,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,133,99133,2003,Onslow (County),267,193,4,0,0,61,0,0,0
1902,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,137,99137,2003,Pamlico (County),1022,663,114,25,2,167,0,0,0
1903,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,139,99139,2003,Pasquotank (County),2295,1051,7,2,0,983,0,0,0
1904,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,141,99141,2003,Pender (County),339,271,1,0,0,170,0,0,0
1905,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,143,99143,2003,Perquimans (County),1672,855,30,6,4,387,0,0,0
1906,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,145,99145,2003,Person (County),15,6,0,0,0,5,0,0,0
1907,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,147,99147,2003,Pitt (County),404,288,1,1,1,225,0,0,0
1908,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,177,99177,2003,Tyrrell (County),644,394,13,1,1,121,0,0,0
1909,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,181,99181,2003,Vance (County),72,43,0,0,0,11,0,0,0
1910,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,185,99185,2003,Warren (County),116,75,0,0,0,20,0,0,0
1911,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,187,99187,2003,Washington (County),1361,769,6,2,0,397,0,0,0
1912,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,191,99191,2003,Wayne (County),147,95,2,0,0,56,0,0,0
1913,1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,195,99195,2003,Wilson (County),131,77,1,0,0,52,0,0,0
1914,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,7,99007,2003,Aransas (County),92,71,1,0,0,18,0,0,0
1915,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,13,99013,2003,Atascosa (County),106,81,2,0,0,23,0,0,0
1916,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,25,99025,2003,Bee (County),925,708,7,5,0,177,0,0,0
1917,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,39,99039,2003,Brazoria (County),367,252,20,5,1,225,0,0,0
1918,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,57,99057,2003,Calhoun (County),1938,1135,55,4,1,386,0,0,0
1919,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,123,99123,2003,DeWitt (County),60,39,0,0,0,9,0,0,0
1920,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,163,99163,2003,Frio (County),209,181,1,0,0,68,0,0,0
1921,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,167,99167,2003,Galveston (County),262,189,9,0,3,102,0,0,0
1922,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,175,99175,2003,Goliad (County),465,332,2,0,0,75,0,0,0
1923,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,239,99239,2003,Jackson (County),239,132,2,0,0,17,0,0,0
1924,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,255,99255,2003,Karnes (County),501,396,2,0,0,84,0,0,0
1925,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,297,99297,2003,Live Oak (County),319,231,1,1,0,50,0,0,0
1926,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,311,99311,2003,McMullen (County),17,14,0,0,0,1,0,0,0
1927,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,321,99321,2003,Matagorda (County),1469,1011,35,3,1,645,0,0,0
1928,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,391,99391,2003,Refugio (County),438,310,1,0,0,57,0,0,0
1929,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,409,99409,2003,San Patricio (County),354,275,1,0,0,118,0,0,0
1930,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,469,99469,2003,Victoria (County),3320,1991,23,4,0,951,0,0,0
1931,1479,HURRICANE CLAUDETTE,TX,2003-07-15 00:00:00+00:00,48,507,99507,2003,Zavala (County),491,436,0,0,0,71,0,0,0
1934,1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,9,99009,2004,Brevard (County),2428,1280,14,4,4,657,0,0,0
1935,1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,15,99015,2004,Charlotte (County),33419,16818,1440,271,582,7630,0,0,0
1936,1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,21,99021,2004,Collier (County),629,323,2,0,1,96,0,0,0
1937,1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,27,99027,2004,DeSoto (County),6069,3677,279,85,258,2304,0,0,0
1938,1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,29,99029,2004,Dixie (County),58,34,1,0,1,10,0,0,0
1939,1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,31,99031,2004,Duval (County),547,306,3,1,2,155,0,0,0
1940,1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,35,99035,2004,Flagler (County),545,301,2,0,1,97,0,0,0
